ID,Txid,Vout,Signature,PubKey,Value,PubKeyHash,TransactionID
609,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
610,jVZ6zYJefVgq/PrIxhNwbipWRDEa6sxRmZYP78Oc2GU=,0,XH+vkfgarUU/1wgVocvW4+rgMn8NJTDLwh//3eO/iDCu6P6Tirq2Z1Z0d/p132sdasZkOYTsTyJ8Y4CCzgyR8w==,7YiWl4bt8RbhUShjImfGxU1QxEbtLvH3enQIm/aAkTuet18SrDBpQHodk76/Y4bFLbKuUBF7+bacaQ3rUQa8xA==,9365.6,5bESKvuTypkG/5ida08w/yggc8g=,qMH56VJolrLu06lGpLANMPVLCPdjab4JBTTsbppTPPc=
611,jVZ6zYJefVgq/PrIxhNwbipWRDEa6sxRmZYP78Oc2GU=,0,XH+vkfgarUU/1wgVocvW4+rgMn8NJTDLwh//3eO/iDCu6P6Tirq2Z1Z0d/p132sdasZkOYTsTyJ8Y4CCzgyR8w==,7YiWl4bt8RbhUShjImfGxU1QxEbtLvH3enQIm/aAkTuet18SrDBpQHodk76/Y4bFLbKuUBF7+bacaQ3rUQa8xA==,27374.467,t02UkMeC5p89j6Cx2gyeaQ2iLZ0=,qMH56VJolrLu06lGpLANMPVLCPdjab4JBTTsbppTPPc=
612,gcvzI/duMOtpSc6vdEstvYGOv+LH39qx1smXVsLo+ZQ=,0,8Tf8HTO2nLiMzQPYaFljGNVMzKNcUtfwDOPrTRy+sAxX5cPrg+nJHb/povoFAv3Vp7I3GcvtbKg4vuQL+MPa5w==,nM6x9pAZmP62sw5sNaN8vPvlb5/sp4GJYRNv7HUxD33bg3krPF/XsVISeTUoyBVp7O60eXmsFHLu1hDdfaLRjA==,10189.811,dQqUAn4PgBPUY7La5x6XgjTNGRo=,rj5du+WmZIT+wVBn6LbiaTN6gXXVSzefXtqwDrPxNM4=
613,gcvzI/duMOtpSc6vdEstvYGOv+LH39qx1smXVsLo+ZQ=,0,8Tf8HTO2nLiMzQPYaFljGNVMzKNcUtfwDOPrTRy+sAxX5cPrg+nJHb/povoFAv3Vp7I3GcvtbKg4vuQL+MPa5w==,nM6x9pAZmP62sw5sNaN8vPvlb5/sp4GJYRNv7HUxD33bg3krPF/XsVISeTUoyBVp7O60eXmsFHLu1hDdfaLRjA==,3217.204,x5qCyTFTv8wlh7qOG9ANm7yLVgI=,rj5du+WmZIT+wVBn6LbiaTN6gXXVSzefXtqwDrPxNM4=
614,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
615,gcvzI/duMOtpSc6vdEstvYGOv+LH39qx1smXVsLo+ZQ=,0,zgg5njGE06k1pdBlcnGgCI0Y4mVUxE+dnEIciTrIApF+PLIoDn+Y6QjC6qf2Rw7gACutGbWkvDtx4Yz1RdNVfA==,nM6x9pAZmP62sw5sNaN8vPvlb5/sp4GJYRNv7HUxD33bg3krPF/XsVISeTUoyBVp7O60eXmsFHLu1hDdfaLRjA==,7261.3735,2jPCe8bh2PBEyA2uDsOvDtLbSYI=,id2WEM+S/JwzGzGExR3rUmmr9kqjretALf1BHHDUoIE=
616,gcvzI/duMOtpSc6vdEstvYGOv+LH39qx1smXVsLo+ZQ=,0,zgg5njGE06k1pdBlcnGgCI0Y4mVUxE+dnEIciTrIApF+PLIoDn+Y6QjC6qf2Rw7gACutGbWkvDtx4Yz1RdNVfA==,nM6x9pAZmP62sw5sNaN8vPvlb5/sp4GJYRNv7HUxD33bg3krPF/XsVISeTUoyBVp7O60eXmsFHLu1hDdfaLRjA==,6145.641,x5qCyTFTv8wlh7qOG9ANm7yLVgI=,id2WEM+S/JwzGzGExR3rUmmr9kqjretALf1BHHDUoIE=
617,0Bnwhx/BoH+eKLkvBHyGWc00eS27+DWIp7cigVLbZrs=,0,fJIxWj+Xj5/0D6aO2cxPpNtLVmrqmp5MLLgoI3+HiF+sYIv+Mdnw35iQYKoCN4+vNj+qH9XPx85x2eh316Tekw==,FZiYfbMgO5P83iJGap/jaF4qJ0nTBaeklVnwOw4svX6obk7EJ766gbJce4KGDMyXfs9Tj4SBcSAwl+u8sDEHSA==,6938.279,9fQ9OInA5rWsJzOrF6xrmJv4wF4=,KX0OULKeNhZLcpmsz0qUA0N8LkvWncc5u1ljnb4JkMg=
618,0Bnwhx/BoH+eKLkvBHyGWc00eS27+DWIp7cigVLbZrs=,0,fJIxWj+Xj5/0D6aO2cxPpNtLVmrqmp5MLLgoI3+HiF+sYIv+Mdnw35iQYKoCN4+vNj+qH9XPx85x2eh316Tekw==,FZiYfbMgO5P83iJGap/jaF4qJ0nTBaeklVnwOw4svX6obk7EJ766gbJce4KGDMyXfs9Tj4SBcSAwl+u8sDEHSA==,1819.9478,6ZkFXgilVIMVA6ju7lhOEk+EtBQ=,KX0OULKeNhZLcpmsz0qUA0N8LkvWncc5u1ljnb4JkMg=
619,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
620,y0iovh2f1HKLOuUNp6im1N9WvN2Cw+ExjvmwoNvVgDM=,0,XEukJH9Pc1MOWjvoPoO/n3075MT28RXQzUHrBXFtD2BtViifdEYWWVqTHGbZsDBLRr3tJ+e1FlvftgXuo2NsoA==,kKEs9PG+SgO3Iapzsm0BP7dA7gVzDwgVJyWUoSL8FNtx2j/xHhcbYQVIS0mFFAo/KJfqW4DOBzRgcRPHUWYZPg==,165.23247,McaHWgQ5Fa9Oghc5+e32Dqh2NRE=,jNUEISNdRLBu4LR7Xow5g5S1jvZCxH4ArIS4uZQyGLU=
621,y0iovh2f1HKLOuUNp6im1N9WvN2Cw+ExjvmwoNvVgDM=,0,XEukJH9Pc1MOWjvoPoO/n3075MT28RXQzUHrBXFtD2BtViifdEYWWVqTHGbZsDBLRr3tJ+e1FlvftgXuo2NsoA==,kKEs9PG+SgO3Iapzsm0BP7dA7gVzDwgVJyWUoSL8FNtx2j/xHhcbYQVIS0mFFAo/KJfqW4DOBzRgcRPHUWYZPg==,187.3976,Qs5SUicycXUL3l0p/eieo13U59s=,jNUEISNdRLBu4LR7Xow5g5S1jvZCxH4ArIS4uZQyGLU=
622,jIxzc3eqf5YL7dCqeSvwLVD6siybBZgPvhG2HU5/R2M=,0,4CPj/oDiOyeecZ1zOv2O9Y83cRTHST5nznW6JsS8V3XI5Gq+P2kUg30gr0BdVOn2VaAz5A3pYnihBjdLbeXnzQ==,MrNT1rzHwli28te3+x5jnZ+xlw5GNwzORPj537VPyIacRqdk1srynN++iHiIeh4Piv858fOEgy9t3Lp2M4lDLw==,3111.2097,K7e6Ylr/OgeQS1O1YxE2XAV1TSc=,b67Z1lmPg17EpdYSLJrSpgRAYtFDAsHaGRF47NsYyCg=
623,jIxzc3eqf5YL7dCqeSvwLVD6siybBZgPvhG2HU5/R2M=,0,4CPj/oDiOyeecZ1zOv2O9Y83cRTHST5nznW6JsS8V3XI5Gq+P2kUg30gr0BdVOn2VaAz5A3pYnihBjdLbeXnzQ==,MrNT1rzHwli28te3+x5jnZ+xlw5GNwzORPj537VPyIacRqdk1srynN++iHiIeh4Piv858fOEgy9t3Lp2M4lDLw==,10213.544,tsfZ6e3dU+ImlpELlIayluBQ168=,b67Z1lmPg17EpdYSLJrSpgRAYtFDAsHaGRF47NsYyCg=
624,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
625,3ldV3tnEO2nLNdr2xjLcVbqSFQ59GBE64ltyGHAmnd4=,0,FDsirzVd9Lp9yRt6wSsnd8yaSJm1vxMv+d/LtssX1cV+o0lPi2+Argb1o5iNSuOQPMA3TmyeruXGU/dC8CkjnQ==,5gAoHFiEMRE6+9AUTU6ZWwquvmur63I3ckgGvLHwWBFJCLWjdGGo1Fkgi2ufswTQKMcf77pDTxx5ENy+WUX7SA==,533.38275,SWOolkCnsl4A5Pf5sNAul7BtIQ8=,HnXBU9Z9wGIr10ZoSrOOqB/rYmDlvV4RqxhcBLshGRo=
626,3ldV3tnEO2nLNdr2xjLcVbqSFQ59GBE64ltyGHAmnd4=,0,FDsirzVd9Lp9yRt6wSsnd8yaSJm1vxMv+d/LtssX1cV+o0lPi2+Argb1o5iNSuOQPMA3TmyeruXGU/dC8CkjnQ==,5gAoHFiEMRE6+9AUTU6ZWwquvmur63I3ckgGvLHwWBFJCLWjdGGo1Fkgi2ufswTQKMcf77pDTxx5ENy+WUX7SA==,69.54321,5vjrvctBPFxPsD/m4FHECCckdfs=,HnXBU9Z9wGIr10ZoSrOOqB/rYmDlvV4RqxhcBLshGRo=
627,0Bnwhx/BoH+eKLkvBHyGWc00eS27+DWIp7cigVLbZrs=,0,dsQA1dQGOFMpHp1IWpl82oxPPpfpkMqOniQqPGEA2KBy8pfdVrnwIWvJhydr4pONN08gLt6VJmNGYs3PW7D/gQ==,FZiYfbMgO5P83iJGap/jaF4qJ0nTBaeklVnwOw4svX6obk7EJ766gbJce4KGDMyXfs9Tj4SBcSAwl+u8sDEHSA==,5083.577,jm1aGoCoBTdWRyMNf49TiWwBtVw=,9YXFXFnkY6AP7GtsY2HKawENFmVkn/IuzG8TeaAbWus=
628,0Bnwhx/BoH+eKLkvBHyGWc00eS27+DWIp7cigVLbZrs=,0,dsQA1dQGOFMpHp1IWpl82oxPPpfpkMqOniQqPGEA2KBy8pfdVrnwIWvJhydr4pONN08gLt6VJmNGYs3PW7D/gQ==,FZiYfbMgO5P83iJGap/jaF4qJ0nTBaeklVnwOw4svX6obk7EJ766gbJce4KGDMyXfs9Tj4SBcSAwl+u8sDEHSA==,3674.6494,6ZkFXgilVIMVA6ju7lhOEk+EtBQ=,9YXFXFnkY6AP7GtsY2HKawENFmVkn/IuzG8TeaAbWus=
629,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
630,/ER0/wMY1UmKDhitJVVTEhynQk0/cZ5fcP0jeAlfdag=,0,51nJDSS1lgKQcP2VEuYQmzlFTy6RPuRDfntSMZa25ySVZZPj+8pS7gx23OXGsWSgLkGcnBar1hk1dPiC7D2QXA==,zYQq3ea/KeVawcT77simUAEpREQe1rzyAwoL9KjJHJQBTk/gxt4PPv3//QL7xPft9CsV6PORo4UWOfqea7RJoA==,4667.4,9no9WgsA4L3bc8GGuxWW7yJfLZA=,xbAyD2I0lSKH5/LbtK5DRQOA6qm6APW+ekK8INFAL5Y=
631,/ER0/wMY1UmKDhitJVVTEhynQk0/cZ5fcP0jeAlfdag=,0,51nJDSS1lgKQcP2VEuYQmzlFTy6RPuRDfntSMZa25ySVZZPj+8pS7gx23OXGsWSgLkGcnBar1hk1dPiC7D2QXA==,zYQq3ea/KeVawcT77simUAEpREQe1rzyAwoL9KjJHJQBTk/gxt4PPv3//QL7xPft9CsV6PORo4UWOfqea7RJoA==,2627.852,lUoqakcC34jWHrCffSLedObvIt4=,xbAyD2I0lSKH5/LbtK5DRQOA6qm6APW+ekK8INFAL5Y=
632,jIxzc3eqf5YL7dCqeSvwLVD6siybBZgPvhG2HU5/R2M=,0,x73+t7g7OGQVh8KrKGwcwd/aT4EhDgnsv5DOIGwhYfZfaO0CYn6DTjFPFJPL8Z5jehmkSeHcwHFj2+3/47acbQ==,MrNT1rzHwli28te3+x5jnZ+xlw5GNwzORPj537VPyIacRqdk1srynN++iHiIeh4Piv858fOEgy9t3Lp2M4lDLw==,1524.8499,5JnI/wV6by9bEUhRHJVMJ53vzi8=,TOIPnI6V2ICkN+5Sm9cI/WoJvrmz+0Mf5ZcmaVVcRgg=
633,jIxzc3eqf5YL7dCqeSvwLVD6siybBZgPvhG2HU5/R2M=,0,x73+t7g7OGQVh8KrKGwcwd/aT4EhDgnsv5DOIGwhYfZfaO0CYn6DTjFPFJPL8Z5jehmkSeHcwHFj2+3/47acbQ==,MrNT1rzHwli28te3+x5jnZ+xlw5GNwzORPj537VPyIacRqdk1srynN++iHiIeh4Piv858fOEgy9t3Lp2M4lDLw==,11799.904,tsfZ6e3dU+ImlpELlIayluBQ168=,TOIPnI6V2ICkN+5Sm9cI/WoJvrmz+0Mf5ZcmaVVcRgg=
634,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
635,0Bnwhx/BoH+eKLkvBHyGWc00eS27+DWIp7cigVLbZrs=,0,eZI4bAq2ijs+zQ7Ap8n68duOpTiyhwz5tLriV75vc6kMq8tZFHEssbH9k2q5Q6fighrZuojigMHSLlFqoJQVkw==,FZiYfbMgO5P83iJGap/jaF4qJ0nTBaeklVnwOw4svX6obk7EJ766gbJce4KGDMyXfs9Tj4SBcSAwl+u8sDEHSA==,4159.37,Rum7fq2EM5mOdjebA96VzPJ2knQ=,C//B7omOiw+DsTtHOAEOfY4tL5GWF5ZXFC6GhlgFr8Q=
636,0Bnwhx/BoH+eKLkvBHyGWc00eS27+DWIp7cigVLbZrs=,0,eZI4bAq2ijs+zQ7Ap8n68duOpTiyhwz5tLriV75vc6kMq8tZFHEssbH9k2q5Q6fighrZuojigMHSLlFqoJQVkw==,FZiYfbMgO5P83iJGap/jaF4qJ0nTBaeklVnwOw4svX6obk7EJ766gbJce4KGDMyXfs9Tj4SBcSAwl+u8sDEHSA==,4598.8564,6ZkFXgilVIMVA6ju7lhOEk+EtBQ=,C//B7omOiw+DsTtHOAEOfY4tL5GWF5ZXFC6GhlgFr8Q=
637,NoMFET8iJE6tQAGvnZnakb6+22sWn4Ff8sAuAtPc/3c=,0,GDOddZ8+1sZwm8gYXJYidmKtcRG6pHmO6Det7FrDCcKh+aLo3rr7JxAbY3VQ5wO0iYafoaD2+lZgUgcvxueEIw==,9WEmfz8tub0tIPzWQEJD9undIDcP4Uyzk4ubCvYah33pOPPSGW6xnaj/AtCAUqt3smkkA6A8xPDPgSzIaGvSdw==,249.42798,Qs5SUicycXUL3l0p/eieo13U59s=,sc2DSiOUq681ArBgX6Ms6NzRaM+v1UJTbtAhpMhvS+4=
638,NoMFET8iJE6tQAGvnZnakb6+22sWn4Ff8sAuAtPc/3c=,0,GDOddZ8+1sZwm8gYXJYidmKtcRG6pHmO6Det7FrDCcKh+aLo3rr7JxAbY3VQ5wO0iYafoaD2+lZgUgcvxueEIw==,9WEmfz8tub0tIPzWQEJD9undIDcP4Uyzk4ubCvYah33pOPPSGW6xnaj/AtCAUqt3smkkA6A8xPDPgSzIaGvSdw==,2241.6663,ZutDKKcaGfVdn8FGb03AOEnbMd8=,sc2DSiOUq681ArBgX6Ms6NzRaM+v1UJTbtAhpMhvS+4=
639,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
640,ajEsgTwo1uc3wnluZ0eyv9Oae0JURCZPm0MfxMqYKEI=,0,sYUO7TUzEAEIYDKQcIymfkseUyPdarEcx9yYsPd4Mpn8EY2k/LkBQxlgh+nVnR478CIw1PgvSJAGkJAZc4B4vw==,kowJvTnDwFTX+lTny85UnUa3owZAQRbMW5dyfmfxnyOpd43aiPFytYz2tTRHr/onoC0xjTY5aUdY1SZrUOdvew==,8983.855,j4xAENbpGFHzEU0ItEJfTWKc0JY=,j4z19F2SRFoTmWQPqS+f286jjG5kTVZRetm9KNbN+gg=
641,ajEsgTwo1uc3wnluZ0eyv9Oae0JURCZPm0MfxMqYKEI=,0,sYUO7TUzEAEIYDKQcIymfkseUyPdarEcx9yYsPd4Mpn8EY2k/LkBQxlgh+nVnR478CIw1PgvSJAGkJAZc4B4vw==,kowJvTnDwFTX+lTny85UnUa3owZAQRbMW5dyfmfxnyOpd43aiPFytYz2tTRHr/onoC0xjTY5aUdY1SZrUOdvew==,1235.5742,kR0/T6LDC4MpDGtMKZUPt4YjJ2M=,j4z19F2SRFoTmWQPqS+f286jjG5kTVZRetm9KNbN+gg=
642,0Bnwhx/BoH+eKLkvBHyGWc00eS27+DWIp7cigVLbZrs=,0,I0h07nvduPdkJBCCti25jfc59RMwpdX9Pn74Y3YloIcf7uKpxPDlASYeYIKcURcBggtb+bFGEuussVDO/s8L2g==,FZiYfbMgO5P83iJGap/jaF4qJ0nTBaeklVnwOw4svX6obk7EJ766gbJce4KGDMyXfs9Tj4SBcSAwl+u8sDEHSA==,7027.0547,L4Df6ucaiIaoVwJBA3nzQlPwJRs=,LHSDi2nYEL5DV/Ro7Ng+vwz+9A9kHBNO6RUFJ8cBPww=
643,0Bnwhx/BoH+eKLkvBHyGWc00eS27+DWIp7cigVLbZrs=,0,I0h07nvduPdkJBCCti25jfc59RMwpdX9Pn74Y3YloIcf7uKpxPDlASYeYIKcURcBggtb+bFGEuussVDO/s8L2g==,FZiYfbMgO5P83iJGap/jaF4qJ0nTBaeklVnwOw4svX6obk7EJ766gbJce4KGDMyXfs9Tj4SBcSAwl+u8sDEHSA==,1731.1719,6ZkFXgilVIMVA6ju7lhOEk+EtBQ=,LHSDi2nYEL5DV/Ro7Ng+vwz+9A9kHBNO6RUFJ8cBPww=
644,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
645,NoMFET8iJE6tQAGvnZnakb6+22sWn4Ff8sAuAtPc/3c=,0,9or/QEez8bGNVZWWkhq6p4N89IR3K926Sy655hfsms1VeC8AiJUcHDQ66hyVija7EzILbdfNmxiRuQlqiHts+w==,9WEmfz8tub0tIPzWQEJD9undIDcP4Uyzk4ubCvYah33pOPPSGW6xnaj/AtCAUqt3smkkA6A8xPDPgSzIaGvSdw==,1241.6205,QwqSrUc8HaMmATPgsnezbKML8lg=,DIGO3LZBkLOir2CdRcMLh9RLxaxx9+xTriFa8hG2ojc=
646,NoMFET8iJE6tQAGvnZnakb6+22sWn4Ff8sAuAtPc/3c=,0,9or/QEez8bGNVZWWkhq6p4N89IR3K926Sy655hfsms1VeC8AiJUcHDQ66hyVija7EzILbdfNmxiRuQlqiHts+w==,9WEmfz8tub0tIPzWQEJD9undIDcP4Uyzk4ubCvYah33pOPPSGW6xnaj/AtCAUqt3smkkA6A8xPDPgSzIaGvSdw==,1249.4738,ZutDKKcaGfVdn8FGb03AOEnbMd8=,DIGO3LZBkLOir2CdRcMLh9RLxaxx9+xTriFa8hG2ojc=
647,jVZ6zYJefVgq/PrIxhNwbipWRDEa6sxRmZYP78Oc2GU=,0,gwAanSDCHYGQmGMk6fnBjk92hMpFdtDlYxePFNbtt4jKcqNrrZ8Wxu1cGftFHp5ECLVJIAvDZjfC+HR1IAVfaA==,7YiWl4bt8RbhUShjImfGxU1QxEbtLvH3enQIm/aAkTuet18SrDBpQHodk76/Y4bFLbKuUBF7+bacaQ3rUQa8xA==,8101.375,pCBXIOsmHcDlEPgFK/AHPWJBicg=,i09AWyv1VoABUTyRC0TKS66dAsjnIG814o0MTSA9vMU=
648,jVZ6zYJefVgq/PrIxhNwbipWRDEa6sxRmZYP78Oc2GU=,0,gwAanSDCHYGQmGMk6fnBjk92hMpFdtDlYxePFNbtt4jKcqNrrZ8Wxu1cGftFHp5ECLVJIAvDZjfC+HR1IAVfaA==,7YiWl4bt8RbhUShjImfGxU1QxEbtLvH3enQIm/aAkTuet18SrDBpQHodk76/Y4bFLbKuUBF7+bacaQ3rUQa8xA==,28638.691,t02UkMeC5p89j6Cx2gyeaQ2iLZ0=,i09AWyv1VoABUTyRC0TKS66dAsjnIG814o0MTSA9vMU=
649,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
650,jIxzc3eqf5YL7dCqeSvwLVD6siybBZgPvhG2HU5/R2M=,0,PACwHkPlZVvgzjLb5IMPxqpPQDllvPh3/MxAzGQvKoJMyIfFxS16nl0VTXmNLqqHcdvChnVtdbsubY6RyAIy7w==,MrNT1rzHwli28te3+x5jnZ+xlw5GNwzORPj537VPyIacRqdk1srynN++iHiIeh4Piv858fOEgy9t3Lp2M4lDLw==,10820.662,9fQ9OInA5rWsJzOrF6xrmJv4wF4=,vhLcSjG2v4/z0rZVVFwLt2CC3gn9GZ2Zgv6D1MBM8Os=
651,jIxzc3eqf5YL7dCqeSvwLVD6siybBZgPvhG2HU5/R2M=,0,PACwHkPlZVvgzjLb5IMPxqpPQDllvPh3/MxAzGQvKoJMyIfFxS16nl0VTXmNLqqHcdvChnVtdbsubY6RyAIy7w==,MrNT1rzHwli28te3+x5jnZ+xlw5GNwzORPj537VPyIacRqdk1srynN++iHiIeh4Piv858fOEgy9t3Lp2M4lDLw==,2504.0918,tsfZ6e3dU+ImlpELlIayluBQ168=,vhLcSjG2v4/z0rZVVFwLt2CC3gn9GZ2Zgv6D1MBM8Os=
652,3ldV3tnEO2nLNdr2xjLcVbqSFQ59GBE64ltyGHAmnd4=,0,132NGtEHBxG215DHCB9OjukAIaU2A2uAsvHhKosaQH/MRED+fqjcCGpDhpstMO3gwHn7qJdq6kyAD4p5m6MtNg==,5gAoHFiEMRE6+9AUTU6ZWwquvmur63I3ckgGvLHwWBFJCLWjdGGo1Fkgi2ufswTQKMcf77pDTxx5ENy+WUX7SA==,385.67917,K7e6Ylr/OgeQS1O1YxE2XAV1TSc=,N1Qduq/uZKpj9PIuGASR4ceFo81JpKD3k/b3ch1CS/A=
653,3ldV3tnEO2nLNdr2xjLcVbqSFQ59GBE64ltyGHAmnd4=,0,132NGtEHBxG215DHCB9OjukAIaU2A2uAsvHhKosaQH/MRED+fqjcCGpDhpstMO3gwHn7qJdq6kyAD4p5m6MtNg==,5gAoHFiEMRE6+9AUTU6ZWwquvmur63I3ckgGvLHwWBFJCLWjdGGo1Fkgi2ufswTQKMcf77pDTxx5ENy+WUX7SA==,217.2468,5vjrvctBPFxPsD/m4FHECCckdfs=,N1Qduq/uZKpj9PIuGASR4ceFo81JpKD3k/b3ch1CS/A=
654,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
655,zqKppinglCJcFliq67zamHyhVCmLTBrqXue1EsI/viM=,0,ONybSxjhuaO/3OEl/EoSHEQnOy6Kf1cxm1vUHtjs3zA1AkJ4DMTeiBXtCYnzJ4NwiQrW0B0HwplqOeQafnmvpg==,MEXArzx3OgZevRnEfcgpyqVIQylAxrQSURj6C8tVPfWMM13zQ5BaLVx01T919xBse45Cx7qQXfnvM/ge5QBxgw==,94.66379,kU4qLRRcWTHywFsH3F4s0ZZSidU=,igqBWfGpqvhG4m86UFY38n0BFPal+YYup161hariKZI=
656,zqKppinglCJcFliq67zamHyhVCmLTBrqXue1EsI/viM=,0,ONybSxjhuaO/3OEl/EoSHEQnOy6Kf1cxm1vUHtjs3zA1AkJ4DMTeiBXtCYnzJ4NwiQrW0B0HwplqOeQafnmvpg==,MEXArzx3OgZevRnEfcgpyqVIQylAxrQSURj6C8tVPfWMM13zQ5BaLVx01T919xBse45Cx7qQXfnvM/ge5QBxgw==,1981.2122,xfaFpTzH+HttilRBtxAOlYnAni4=,igqBWfGpqvhG4m86UFY38n0BFPal+YYup161hariKZI=
657,ajEsgTwo1uc3wnluZ0eyv9Oae0JURCZPm0MfxMqYKEI=,0,jbBJJ1emd7VtW2423xDQnq6/MlJGYQr/0cpYvETJSZQi0Qm8PMMNkYriRed8/gAW7ZWtprTHaF2IzQt7w6F9dg==,kowJvTnDwFTX+lTny85UnUa3owZAQRbMW5dyfmfxnyOpd43aiPFytYz2tTRHr/onoC0xjTY5aUdY1SZrUOdvew==,2216.5667,vKJKHfo1iOwN5GU4NEdPbl7oL/w=,dxEQbGmLaIXLdVts0IOvorY8XYqrH1H4HPxknR8V7rI=
658,ajEsgTwo1uc3wnluZ0eyv9Oae0JURCZPm0MfxMqYKEI=,0,jbBJJ1emd7VtW2423xDQnq6/MlJGYQr/0cpYvETJSZQi0Qm8PMMNkYriRed8/gAW7ZWtprTHaF2IzQt7w6F9dg==,kowJvTnDwFTX+lTny85UnUa3owZAQRbMW5dyfmfxnyOpd43aiPFytYz2tTRHr/onoC0xjTY5aUdY1SZrUOdvew==,8002.8633,kR0/T6LDC4MpDGtMKZUPt4YjJ2M=,dxEQbGmLaIXLdVts0IOvorY8XYqrH1H4HPxknR8V7rI=
659,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
660,0Bnwhx/BoH+eKLkvBHyGWc00eS27+DWIp7cigVLbZrs=,0,HYT3tpzlXxXgf2rKizTJi6nVvLxUVxGvJDpyi/jANM9qZ/HYMsQK0hXCHZsqTWtAzwh66pP6KBClv+rVrFjvIw==,FZiYfbMgO5P83iJGap/jaF4qJ0nTBaeklVnwOw4svX6obk7EJ766gbJce4KGDMyXfs9Tj4SBcSAwl+u8sDEHSA==,3541.3826,1ECXmuvDfqUvcFbLybbAufbSpyE=,k35713pONIVNp1JcjbuZ0nCugDGkqVsaoX6UOeoWGDU=
661,0Bnwhx/BoH+eKLkvBHyGWc00eS27+DWIp7cigVLbZrs=,0,HYT3tpzlXxXgf2rKizTJi6nVvLxUVxGvJDpyi/jANM9qZ/HYMsQK0hXCHZsqTWtAzwh66pP6KBClv+rVrFjvIw==,FZiYfbMgO5P83iJGap/jaF4qJ0nTBaeklVnwOw4svX6obk7EJ766gbJce4KGDMyXfs9Tj4SBcSAwl+u8sDEHSA==,5216.8438,6ZkFXgilVIMVA6ju7lhOEk+EtBQ=,k35713pONIVNp1JcjbuZ0nCugDGkqVsaoX6UOeoWGDU=
